Group,Category,SubCat,Product Name,Product Desc,Feature1,Feature2,Feature3,Feature4,Available At,Item code,Barcode,URL
Kitchen,Knives,Carving,Eclipse Carver,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry",POM handle,Fine edge blade,15 year guarantee,RRP $15.99,Kmart,41029,9310346410298,http://www.wiltshire-online.com/images/products/41029%20Carver.jpg
Kitchen,Knives,Carving,Element Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Stainless steel handle,Fine edge blade,,,Big W,W1263,9310346012638,http://www.wiltshire-online.com/images/medium/products/W1263_MED.jpg
Kitchen,Knives,Carving,Essential Carving Knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",PP handles,Laser edge blade,,,Specialty Stores,W1062,9310346032148,http://www.wiltshire-online.com/images/medium/products/W1062_MED.jpg
Kitchen,Knives,Carving,Fine Professional Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Triple rivet handle,Fine edge blade,,,Coles,WILT42303,71822423032,http://www.wiltshire-online.com/images/medium/products/WILT42303_MED.jpg
Kitchen,Knives,Carving,Laser Plus Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Triple rivet handle,Laser edge blade,,,Coles,LASE48303,9310346014571,http://www.wiltshire-online.com/images/medium/products/LASE48303_MED.jpg
Kitchen,Knives,Carving,Pro Blade Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",POM handle,Fine edge blade,,,Target,W1002,9310346024891,http://www.wiltshire-online.com/images/medium/products/W1002_MED.jpg
Kitchen,Knives,Carving,Satin Touch Carving Knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Soft touch handle,Fine edge blades,RRP $5.99,,Big W,W1192,9310346911924,http://www.wiltshire-online.com/images/products/W1192_Carver.jpg
Kitchen,Knives,Carving,Soft Touch Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Soft touch handle,Fine edge blade,,,Kmart,W1057,9310346033183,http://www.wiltshire-online.com/images/medium/products/W1057_MED.jpg
Kitchen,Knives,Carving,Stainless Professional Carving Knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",,Stainless steel handle,Fine edge blade,,Specialty Stores,WILT87303,9310346028387,http://www.wiltshire-online.com/images/medium/products/WILT87303_MED.jpg
Kitchen,Knives,Carving,Steel Contour Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",,Stainless steel handle,Fine edge blade,,Target,W1012,9310346031820,http://www.wiltshire-online.com/images/medium/products/W1012_MED.jpg
Kitchen,Knives,Carving,Visionary Carving Knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",,Soft Touch handle,Fine Edge Blade,RRP $6.99,Woolworths,41043,9310346410434,http://www.wiltshire-online.com/images/products/41043.jpg
Kitchen,Knives,Cheese,Steel Contour Cheese knife,Designed for cutting and serving cheese.,Stainless steel handle,Fine edge blade,,,Target,W1017,9310346010177,http://www.wiltshire-online.com/images/medium/products/W1017_MED.jpg
Kitchen,Knives,Cleaver,Essential Cleaver,"Suitable for cutting through bones, splitting ribs and also slicing vegetables.",PP handles,Laser edge blade,,,Specialty Stores,W1065,9310346032179,http://www.wiltshire-online.com/images/medium/products/W1065_MED.jpg
Kitchen,Knives,Cleaver,Pro Blade Cleaver,"Suitable for cutting through bones, splitting ribs and also slicing vegetables.",POM handle,Fine edge blade,,,Target,W1006,9310346010061,http://www.wiltshire-online.com/images/medium/products/W1006_MED.jpg
Kitchen,Knives,Cleaver,Satin Touch Cleaver,"Suitable for cutting through bones, splitting ribs and also slicing vegetables.",Soft touch handle,Fine edge blade,RRP $12.99,,Big W,W1196,9310346911962,http://www.wiltshire-online.com/images/products/W1196_Cleaver.jpg
Kitchen,Knives,Cleaver,Steel Contour Cleaver,"Suitable for cutting through bones, splitting ribs and also slicing vegetables.",Stainless steel handle,Fine edge blade,,,Target,W1015,9310346010153,http://www.wiltshire-online.com/images/medium/products/W1015_MED.jpg
Kitchen,Knives,Cooks,Advantage Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",Triple rivet handle,Fine edge blade,,,Big W,W1133,9310346011334,http://www.wiltshire-online.com/images/medium/products/W1133_MED.jpg
Kitchen,Knives,Cooks,Eclipse Cooks,"Ideal for chopping, slicing, carving, peeling and filleting",POM handle,Fine edge blade,15 year guarantee,RRP $16.99,Kmart,41031,9310346410311,http://www.wiltshire-online.com/images/products/41031.jpg
Kitchen,Knives,Cooks,Element Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",Stainless steel handle,Fine edge blade,,,Big W,W1262,9310346012621,http://www.wiltshire-online.com/images/medium/products/W1262_MED.jpg
Kitchen,Knives,Cooks,Essential Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",PP handles,Laser edge blade,,,Specialty Stores,W1063,9310346032155,http://www.wiltshire-online.com/images/medium/products/W1063_MED.jpg
Kitchen,Knives,Cooks,Fine Professional Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",Triple rivet handle,Fine edge blade,,,Coles,WILT42304,71822423049,http://www.wiltshire-online.com/images/medium/products/WILT42304_MED.jpg
Kitchen,Knives,Cooks,Laser Plus Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",Triple rivet handle,Laser edge blade,,,Coles,LASE48304,9310346014618,http://www.wiltshire-online.com/images/medium/products/LASE48304_MED.jpg
Kitchen,Knives,Cooks,"Majestic Cook's Knife, 8 inch","Ideal for chopping, slicing, carving, peeling and filleting.",Triple Rivet POM handle,Fine Edge blade,Casted bolster,RRP $15.99,Woolworths,41050,9310346410502,http://www.wiltshire-online.com/images/products/41050.jpg
Kitchen,Knives,Cooks,Pro Blade Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",POM handle,Fine edge blade,,,Target,W1004,9310346031790,http://www.wiltshire-online.com/images/medium/products/W1004_MED.jpg
Kitchen,Knives,Cooks,Satin Touch Cook's Knife,"Ideal for chopping, slicing, carving, peeling and filleting.",Soft touch handle,Fine edge blades,RRP $7.50,,Big W,W1195,9310346911955,http://www.wiltshire-online.com/images/products/W1195_Cooks.jpg
Kitchen,Knives,Cooks,Soft Touch Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",Soft touch handle,Fine edge blade,,,Kmart,W1059,9310346033206,http://www.wiltshire-online.com/images/medium/products/W1059_MED.jpg
Kitchen,Knives,Cooks,Stainless Professional Cook's Knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",Stainless steel handle,Fine edge blade,,,Specialty Stores,WILT87304,9310346028394,http://www.wiltshire-online.com/images/medium/products/WILT87304_MED.jpg
Kitchen,Knives,Cooks,Steel Contour Cook's knife,"Ideal for chopping, cutting, slicing, carving, peeling, and filleting.",Stainless steel handle,Fine edge blade,,,Target,W1014,9310346031844,http://www.wiltshire-online.com/images/medium/products/W1014_MED.jpg
Kitchen,Knives,Cooks,Visionary Cook's Knife,"Ideal for chopping, slicing, carving, peeling and filleting",Soft Touch Handle,Fine edge blade,RRP $7.99,,Woolworths,41044,9310346410441,http://www.wiltshire-online.com/images/products/41044.jpg
Kitchen,Knives,Parer,Advantage Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",Triple rivet handle,Fine edge blade,,,Big W,W1130,9310346011303,http://www.wiltshire-online.com/images/medium/products/W1130_MED.jpg
Kitchen,Knives,Parer,Eclipse Parer,"Ideal for peeling, cutting, topping and tailing fruit and vegetables",POM handle,Fine Edge Blade,15 year guarantee,RRP $8.99,Kmart,41027,9310346410274,http://www.wiltshire-online.com/images/products/41027%20Parer.jpg
Kitchen,Knives,Parer,Element Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",Stainless steel handle,Fine edge blade,,,Big W,W1260,9310346012607,http://www.wiltshire-online.com/images/medium/products/W1260_MED.jpg
Kitchen,Knives,Parer,Essential Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",PP handle,Laser edge blade,,,Specialty Stores,W1060,9310346032124,http://www.wiltshire-online.com/images/medium/products/W1060_MED.jpg
Kitchen,Knives,Parer,Fine Professional Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",Triple rivet handle,Fine edge blade,,,Coles,WILT42300,71822423001,http://www.wiltshire-online.com/images/medium/products/WILT42300_MED.jpg
Kitchen,Knives,Parer,Laser Plus Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",Triple rivet handle,Laser edge blade,,,Coles,LASE48300,9310346014595,http://www.wiltshire-online.com/images/medium/products/LASE48300_MED.jpg
Kitchen,Knives,Parer,Pro Blade Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",POM handle,Fine edge blade,,,Target,W1000,9310346031769,http://www.wiltshire-online.com/images/medium/products/W1000_MED.jpg
Kitchen,Knives,Parer,Soft Touch Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",Soft touch handle,Fine edge blade,,,Kmart,W1055,9310346033169,http://www.wiltshire-online.com/images/medium/products/W1055_MED.jpg
Kitchen,Knives,Parer,Stainless Professional Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",Stainless steel handle,Fine edge blade,,,Specialty Stores,WILT87300,9310346028363,http://www.wiltshire-online.com/images/medium/products/WILT87300_MED.jpg
Kitchen,Knives,Parer,Steel Contour Paring knife,"Ideal for peeling, cutting, topping and tailing fruit and vegetables.",Stainless steel handle,Fine edge blade,,,Target,W1010,9310346031806,http://www.wiltshire-online.com/images/medium/products/W1010_MED.jpg
Kitchen,Knives,Santoku,Eclipse Santoku,Hollow edge blade reduces drag on the blade. Ideal for most kitchen cutting tasks,POM handle,Fine edge blade,15 year guarantee,RRP $15.99,Kmart,41032,9310346410328,http://www.wiltshire-online.com/images/products/41032%20blade.jpg
Kitchen,Knives,Santoku,"Majestic Santoku, 6 inch",Hollow edge blade reduces drag on the blade. Ideal for most kitchen cutting tasks.,Triple Rivet POM handle,Fine Edge blade,Casted bolster,RRP $14.99,Woolworths,41051,9310346410519,http://www.wiltshire-online.com/images/products/41051.jpg
Kitchen,Knives,Santoku,"Pro Blade Santoku knife, 6 inch",Hollow edge blade reduces drag on the blade. Ideal for most kitchen cutting tasks.,POM handle,Fine edge blade,,,Target,W1005,9310346010054,http://www.wiltshire-online.com/images/medium/products/W1005_MED.jpg
Kitchen,Knives,Santoku,"Satin Touch Santoku Knife, 8 inch",Hollow edge blade reduces drag on the blade. Ideal for most kitchen cutting tasks.,Soft touch handle,Fine edge blades,RRP $7.50,,Big W,W1194,9310346911948,http://www.wiltshire-online.com/images/products/W1194_Santoku.jpg
Kitchen,Knives,Santoku,"Soft Touch Santoku knife, 8 inch",Hollow edge blade reduces drag on the blade. Ideal for most kitchen cutting tasks.,Soft Touch Handle,Fine edge blade,,,Kmart,W1049,9310346010498,http://www.wiltshire-online.com/images/medium/products/W1049_MED.jpg
Kitchen,Knives,Santoku,"Steel Contour Santoku knife, 8 inch",Hollow edge blade reduces drag on the blade. Ideal for most kitchen cutting tasks.,Stainless steel handle,Fine edge blade,,,Target,W1016,9310346010160,http://www.wiltshire-online.com/images/medium/products/W1016_MED.jpg
Kitchen,Knives,Santoku,"Visionary Santoku, 8 inch",Hollow edge blade reduces drag on the blade. Ideal for most kitchen cutting tasks.,Soft Touch handle,Fine Edge blade,RRP $7.99,,Woolworths,41045,9310346410458,http://www.wiltshire-online.com/images/products/41045.jpg
Kitchen,Knives,StaySharp,"Cassette, Block","To maintain scabbard''s sharpening ability, replace the cassette every 18 months.",Replacement part,Fits all blocks,,,McPherson's Warranties Department,STAY1454CC,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY1454CC_MED.jpg
Kitchen,Knives,StaySharp,"Cassette, Large","To maintain scabbard''s sharpening ability, replace the cassette every 18 months.",Replacement part,Fits carving and vegetable scabbard,,,McPherson's Warranties Department,STAY1453CC,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY1453CC_MED.jpg
Kitchen,Knives,StaySharp,"Cassette, Small","To maintain scabbard''s sharpening ability, replace the cassette every 18 months.",Replacement part,Fits paring and utility scabbard,,,McPherson's Warranties Department,STAY1452CC,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY1452CC_MED.jpg
Kitchen,Knives,StaySharp,PP 2 piece Knife set,Utility knife for a variety of kitchen cutting purposes and Carving knife for slicing cooked meats.,Scabbard maintains sharp blade,Contoured PP handle,Fine edge blade,,"Coles, Kmart",STAY13003,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY13003_MED.jpg
Kitchen,Knives,StaySharp,PP 6 piece Knife Block,"Contains Parer, Utility, Carver, Vegetable and Cooks knives in quality wooden storage block.",Block contains in-built sharpener,Contoured PP handle,Fine edge blade,,"Coles, Kmart",STAY13004P,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY13004P_MED.jpg
Kitchen,Knives,StaySharp,PP Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Scabbard maintains sharp blade,Contoured PP handle,Fine edge blade,,"Coles, Kmart",STAY13002,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY13002_MED.jpg
Kitchen,Knives,StaySharp,PP Paring knife,"Ideal for peeling, cutting, topping and tailing small fruit and vegetables.",Scabbard maintains sharp blade,Contoured PP handle,Fine edge blade,,"Coles, Kmart",STAY13000,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY13000_MED.jpg
Kitchen,Knives,StaySharp,PP Utility knife,"Ideal for a variety of purposes, from chopping fruit and vegetables to trimming meat.",Scabbard maintains sharp blade,Contoured PP handle,Fine edge blade,,"Coles, Kmart",STAY13001,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY13001_MED.jpg
Kitchen,Knives,StaySharp,PP Vegetable knife,Ideal for cutting and dicing vegetables.,Scabbard maintains sharp blade,Contoured PP handle,Fine edge blade,,"Coles, Kmart",STAY13005,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY13005_MED.jpg
Kitchen,Knives,StaySharp,Soft Touch 6 piece Knife Block,"Contains Parer, Utility, Carver, Vegetable and Cooks knives in quality wooden storage block.",Block contains in-built sharpener,Contoured Soft Touch handle,Fine edge blade,,Big W,STAY15004,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY15004_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel 12 piece Knife Block,"Contains Parer, Utility, Carver, Vegetable, Cooks and steak knives in quality wooden storage block.",Block contains in-built sharpener,Contoured Stainless Steel handle,Fine edge blade,,"David Jones, Myer",S2049,9310000000000,http://www.wiltshire-online.com/images/medium/products/S2049_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel 2 piece knife Set,Utility knife for a variety of kitchen cutting purposes and Carving knife for slicing cooked meats.,Scabbard maintains sharp blade,Contoured Stainless Steel handle,Fine edge blade,,"David Jones, Myer",STAY58322,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY58322_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel 6 piece Knife Block,"Contains Parer, Utility, Carver, Vegetable and Cooks knives in quality wooden storage block.",Block contains in-built sharpener,Contoured Stainless Steel handle,Fine edge blade,,"David Jones, Myer",STAY58451,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY58451_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel Capped 6 piece Knife Block,"Contains Parer, Utility, Carver, Vegetable and Cooks knives in quality wooden storage block.",Block contains in-built sharpener,Contoured Stainless Steel handle,Fine edge blade,,Specialty Stores,STAY58452,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY58452_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Scabbard maintains sharp blade,Contoured Stainless Steel handle,Fine edge blade,,"David Jones, Myer",STAY58303,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY58303_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel Paring knife,"Ideal for peeling, cutting, topping and tailing small fruit and vegetables.",Scabbard maintains sharp blade,Contoured Stainless Steel handle,Fine edge blade,,"David Jones, Myer",STAY58300,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY58300_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel Utility knife,"Ideal for a variety of purposes, from chopping fruit and vegetables to trimming meat.",Scabbard maintains sharp blade,Contoured Stainless Steel handle,Fine edge blade,,"David Jones, Myer",STAY58302,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY58302_MED.jpg
Kitchen,Knives,StaySharp,Stainless Steel Vegetable Knife,Ideal for cutting and dicing vegetables.,Scabbard maintains sharp blade,Contoured Stainless Steel handle,Fine edge blade,,"David Jones, Myer",STAY58307,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY58307_MED.jpg
Kitchen,Knives,StaySharp,Triple Rivet 2 piece Knife set,Utility knife for a variety of kitchen cutting purposes and Carving knife for slicing cooked meats.,Scabbard maintains sharp blade,Contoured Triple Rivet handle,Fine edge blade,,"Big W, Target",STAY12003,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY12003_MED.jpg
Kitchen,Knives,StaySharp,Triple Rivet 6 piece Knife Block,"Contains Parer, Utility, Carver, Vegetable and Cooks knives in quality wooden storage block.",Block contains in-built sharpener,Contoured Triple Rivet handle,Fine edge blade,,"Big W, Target",STAY12004,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY12004_MED.jpg
Kitchen,Knives,StaySharp,Triple Rivet Carving knife,"Makes easy work of carving and slicing cooked meats, boneless roasts and poultry.",Scabbard maintains sharp blade,Contoured Triple Rivet handle,Fine edge blade,,"Big W, Target",STAY12002,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY12002_MED.jpg
Kitchen,Knives,StaySharp,Triple Rivet Paring knife,"Ideal for peeling, cutting, topping and tailing small fruit and vegetables.",Scabbard maintains sharp blade,Contoured Triple Rivet handle,Fine edge blade,,"Big W, Target",STAY12000,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY12000_MED.jpg
Kitchen,Knives,StaySharp,Triple Rivet Utility knife,"Ideal for a variety of purposes, from chopping fruit and vegetables to trimming meat.",Scabbard maintains sharp blade,Contoured Triple Rivet handle,Fine edge blade,,"Big W, Target",STAY12001,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY12001_MED.jpg
Kitchen,Knives,StaySharp,Triple Rivet Vegetable knife,Ideal for cutting and dicing vegetables.,Scabbard maintains sharp blade,Contoured Triple Rivet handle,Fine edge blade,,"Big W, Target",STAY12005,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY12005_MED.jpg
Kitchen,Knives,Steak,Laser Edge 4pc Steak Knife Set,Designed for cutting through steaks and chops effortlessly,PP handle,Laser edge blade,,,Specialty Stores,LASE0344,9310346028011,http://www.wiltshire-online.com/images/medium/products/LASE0344_MED.jpg
Kitchen,Knives,Steak,Laser Plus Steak knife,Designed for cutting through steaks and chops effortlessly,PP handle,Laser edge blade,,,Specialty Stores,LASE48308,9310346014601,http://www.wiltshire-online.com/images/medium/products/LASE48308_MED.jpg
Kitchen,Knives,Steak,"Laser Plus Steak knife, Pack of 2",Designed for cutting through steaks and chops effortlessly,PP handle,Laser edge blade,,,Specialty Stores,LASE48322,9310346028028,http://www.wiltshire-online.com/images/medium/products/LASE48322_MED.jpg
Kitchen,Knives,Steak,"Steak Knife, Box of 8",Designed for cutting through steaks and chops effortlessly,Stainless steel handle,Serrated blade,,,"David Jones, Myer",W1086,9310346032711,http://www.wiltshire-online.com/images/medium/products/W1086_MED.jpg
Kitchen,Knives,Steak,"Steak Knife, Set of 6",Designed for cutting through steaks and chops effortlessly,PP handle,Laser edge blade,,,Big W,W1184,9310346011846,http://www.wiltshire-online.com/images/medium/products/W1184_MED.jpg
Kitchen,Knives,Utility,Advantage Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",Triple rivet handle,Fine edge blade,,,Big W,W1131,9310346011310,http://www.wiltshire-online.com/images/medium/products/W1131_MED.jpg
Kitchen,Knives,Utility,Eclipse Utility,"Multi purpose knife, ideal for cutting, slicing and trimming a variety of food stuffs",POM Handle,Fine edge blade,15 year guarantee,RRP $9.99,Kmart,41028,9310346410281,http://www.wiltshire-online.com/images/products/41028%20Utility.jpg
Kitchen,Knives,Utility,Element Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",Stainless steel handle,Fine edge blade,,,Big W,W1261,9310346012614,http://www.wiltshire-online.com/images/medium/products/W1261_MED.jpg
Kitchen,Knives,Utility,Essential Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",PP handle,Laser edge blade,,,Specialty Stores,W1061,9310346032131,http://www.wiltshire-online.com/images/medium/products/W1061_MED.jpg
Kitchen,Knives,Utility,Fine Professional Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",Triple rivet handle,Fine edge blade,,,Coles,WILT42302,71822423025,http://www.wiltshire-online.com/images/medium/products/WILT42302_MED.jpg
Kitchen,Knives,Utility,Laser Plus Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",Triple rivet handle,Laser edge blade,,,Coles,LASE48302,9310346014588,http://www.wiltshire-online.com/images/medium/products/LASE48302_MED.jpg
Kitchen,Knives,Utility,Pro Blade Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",POM handle,Fine edge blade,,,Target,W1001,9310346031776,http://www.wiltshire-online.com/images/medium/products/W1001_MED.jpg
Kitchen,Knives,Utility,Satin Touch Utility Knife,"Multi purpose knife, ideal for cutting, slicing and trimming a variety of food stuffs",Soft touch handle,Fine edge blades,RRP $3.50,,Big W,W1191,9310346911917,http://www.wiltshire-online.com/images/products/W1191_Utility.jpg
Kitchen,Knives,Utility,Soft Touch Utility Knife,,Non slip soft touch handle,Fine edge blade,,,Kmart,W1056,9310346033176,http://www.wiltshire-online.com/images/medium/products/W1056_MED.jpg
Kitchen,Knives,Utility,Stainless Professional Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",Stainless steel handle,Fine edge blade,,,Specialty Stores,WILT87302,9310346028370,http://www.wiltshire-online.com/images/medium/products/WILT87302_MED.jpg
Kitchen,Knives,Utility,Steel Contour Utility knife,"Multi purpose knife, ideal for cutting, slicing, and trimming a variety of food stuffs.",Stainless steel handle,Fine edge blade,,,Target,W1011,9310346031813,http://www.wiltshire-online.com/images/medium/products/W1011_MED.jpg
Kitchen,Knives,Utility,Visionary Utility Knife,"Multi purpose knife, ideal for cutting, slicing and trimming a variety of food stuffs",Soft Touch handle,Fine edge blade,RRP $5.99,,Woolworths,41042,9310346410427,http://www.wiltshire-online.com/images/products/41042.jpg
Kitchen,Scissors,Household,3pc Household Scissor Set,"Contains utility, large general purpose and multi-purpose scissors",Plastic handle,Laser edge,"35mm utility, 90mm general purpose large, 66mm multi-purpose blade",,Specialty Stores,LASE9810,71822191030,http://www.wiltshire-online.com/images/medium/products/LASE9810_MED.jpg
Kitchen,Scissors,Household,Dressmaking Scissors,Ideal for cutting patterns and other tailoring needs,Plastic handle,Fine edge,104mm blade,,Specialty Stores,WILT6605,71822266059,http://www.wiltshire-online.com/images/medium/products/WILT6605_MED.jpg
Kitchen,Scissors,Household,Dressmaking Scissors,"Ideal for all types of detailed work, cutting patterns and needle craft",Plastic handle,Laser edge,100mm blade,,Specialty Stores,LASE9808,9310346980807,http://www.wiltshire-online.com/images/medium/products/LASE9808_MED.jpg
Kitchen,Scissors,Household,"General Purpose Scissors, Large","Ideal for cutting all types of fabric, paper and canvas",Plastic handle,Fine edge,85mm blade,,Specialty Stores,WILT6604,71822266042,http://www.wiltshire-online.com/images/medium/products/WILT6604_MED.jpg
Kitchen,Scissors,Household,"General Purpose Scissors, Small","Ideal for cutting all types of fabric, paper and canvas",Plastic handle,Fine edge,80mm blade,,Specialty Stores,WILT6603,71822266035,http://www.wiltshire-online.com/images/medium/products/WILT6603_MED.jpg
Kitchen,Scissors,Household,Large General Purpose Scissors,For office and home use,Soft grip handle,Fine edge,95mm blade,,Kmart,WILT9208,9310346028530,http://www.wiltshire-online.com/images/medium/products/WILT9208_MED.jpg
Kitchen,Scissors,Household,Large General Purpose Scissors,"Ideal for cutting all types of fabric, paper and canvas",Plastic handle,Laser edge,90mm blade,,Specialty Stores,LASE9804,9310346980401,http://www.wiltshire-online.com/images/medium/products/LASE9804_MED.jpg
Kitchen,Scissors,Household,Multi Purpose Scissors,"Ideal for cutting all types of fabric, paper and canvas",Plastic handle,Laser edge,66mm blade,,Specialty Stores,LASE9802,9310346980203,http://www.wiltshire-online.com/images/medium/products/LASE9802_MED.jpg
Kitchen,Scissors,Household,Resolution General Purpose Scissor,Suitable for everyday cutting tasks,Fine edge blades,Angled handle design,5 year guarantee,,Independents,W1154,9310346911542,http://www.wiltshire-online.com/images/medium/products/W1154_MED.jpg
Kitchen,Scissors,Household,Resolution Kitchen Shear,"Practical, multi purpose design",Pull apart for easy cleaning,Wide finger holes,5 year guarantee,,Big W and Independents,W1153,9310346911535,http://www.wiltshire-online.com/images/medium/products/W1153_MED.jpg
Kitchen,Scissors,Household,Small General Purpose Scissors,For office and home use,Soft grip handle,Fine edge,70mm blade,,Kmart,WILT9207,9310346028523,http://www.wiltshire-online.com/images/medium/products/WILT9207_MED.jpg
Kitchen,Scissors,Household,Small General Purpose Scissors,"Ideal for cutting all types of fabric, paper and canvas",Plastic handle,Laser edge,60mm blade,,Specialty Stores,LASE9801,9310346980104,http://www.wiltshire-online.com/images/medium/products/LASE9801_MED.jpg
Kitchen,Scissors,Kitchen,Kitchen Shears,Ideal for cutting bones and all types of hard and soft foods,Soft grip handle,Fine edge,77mm blade,,"Big W, Kmart",W1149,9310346011495,http://www.wiltshire-online.com/images/medium/products/W1149_MED.jpg
Kitchen,Scissors,Kitchen,Kitchen Shears,Ideal for cutting bones and all types of hard and soft foods,Plastic handle,Laser edge,70mm blade,,Specialty Stores,LASE9809,9310346980906,http://www.wiltshire-online.com/images/medium/products/LASE9809_MED.jpg
Kitchen,Scissors,Kitchen,Resolution Kitchen Shears,For kitchen use.,"Lid lifter, bottle opener, nut cracker, herb stripper",Top blade with laser edge for grip,Pulls apart for easy cleaning,,Big W,W1153,9310346911535,http://www.wiltshire-online.com/images/products/W1153%20-%20Resolution%20Kitchen%20Shears%20-%2072dpi.jpg
Kitchen,Scissors,StaySharp,"Cassette, Scissor","To maintain scabbard''s sharpening ability, replace the cassette every 18 months.",Replacement part,Fits all scissors,,,McPherson's Warranties Department,STAY1455CC,9310000000000,http://www.wiltshire-online.com/images/medium/products/STAY1455CC_MED.jpg
Kitchen,Scissors,StaySharp,GROC Staysharp Kitchen Scissor,,"75mm, fine edge blade",Scabbard sharpens the blades,,,Woolworths,41052,9310346410526,http://www.wiltshire-online.com/images/products/41052.jpg
Kitchen,Scissors,StaySharp,StaySharp General Purpose Scissor,"Ideal for cutting all types of cardboard, fabric, paper and canvas",Scabbard sharpens the blade,Fine edge Blades,5 year guarantee,,Independents,STAY2148,9310346921480,http://www.wiltshire-online.com/images/medium/products/STAY2148_MED.jpg
Kitchen,Scissors,StaySharp,StaySharp Kitchen Scissor,Ideal for cutting bones and slicing all types of hard and soft foods,Scabbard sharpens the blade,Fine edge Blades,5 year guarantee,,Independents,STAY2149,9310346921497,http://www.wiltshire-online.com/images/medium/products/STAY2149_MED.jpg
Kitchen,Salt & Pepper,Mills,Classic Salt and Pepper Mills,All occasion use.,Acrylic,100mm Set,,,Big W,W1520,9310346015202,http://www.wiltshire-online.com/images/medium/products/W1520_MED.jpg
